0,1,2,3,4,5,6,7,8,9,10,Timestamp,Cumulative_Time
359.5234375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 14:28:31.070312500,570511.0703125
359.56640625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 14:34:30.636718750,570870.63671875
359.5859375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 14:40:30.222656250,571230.22265625
360.00390625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 14:46:30.226562500,571590.2265625
360.0234375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 14:52:30.250000000,571950.25
360.06640625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 14:58:30.316406250,572310.31640625
360.0859375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:04:30.402343750,572670.40234375
360.12890625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:10:30.531250000,573030.53125
360.1484375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:16:30.679687500,573390.6796875
360.19140625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:22:30.871093750,573750.87109375
360.2109375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:28:31.082031250,574111.08203125
360.25390625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:34:31.335937500,574471.3359375
360.2734375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:40:31.609375000,574831.609375
360.31640625,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:46:31.925781250,575191.92578125
360.3359375,6144,55636,8208,55636,0,34816,55636,55636,32045,12875,2024-11-25 15:52:32.261718750,575552.26171875
360.37890625,6144,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 15:58:32.640625000,575912.640625
360.3984375,6144,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:04:33.039062500,576273.0390625
360.44140625,6144,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:10:33.480468750,576633.48046875
360.4609375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:16:33.941406250,576993.94140625
360.50390625,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:22:34.445312500,577354.4453125
360.5234375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:28:34.968750000,577714.96875
360.5703125,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:34:35.539062500,578075.5390625
360.5859375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:40:36.125000000,578436.125
361.0078125,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:46:37.132812500,578797.1328125
361.0234375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:52:38.156250000,579158.15625
361.0703125,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 16:58:39.226562500,579519.2265625
361.0859375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:04:40.312500000,579880.3125
361.1328125,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:10:41.445312500,580241.4453125
361.1484375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:16:42.593750000,580602.59375
361.1953125,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:22:43.789062500,580963.7890625
361.2109375,6152,55636,8208,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:28:45.000000000,581325.0
361.2578125,6152,55636,10256,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:34:46.257812500,581686.2578125
361.2734375,6152,55636,10256,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:40:47.531250000,582047.53125
361.3203125,6152,55636,10256,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:46:48.851562500,582408.8515625
361.3359375,6152,55636,10256,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:52:50.187500000,582770.1875
361.3828125,6152,55636,10256,55636,0,34816,55636,55636,42561,12863,2024-11-25 17:58:51.570312500,583131.5703125
361.3984375,6152,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:04:52.968750000,583492.96875
361.4453125,6152,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:10:54.414062500,583854.4140625
361.4609375,6152,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:16:55.875000000,584215.875
361.5078125,6152,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:22:57.382812500,584577.3828125
361.5234375,6152,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:28:58.906250000,584938.90625
361.5703125,6152,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:35:00.476562500,585300.4765625
361.5859375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:41:02.062500000,585662.0625
368.0078125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:47:10.070312500,586030.0703125
368.0234375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:53:18.093750000,586398.09375
368.0703125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 18:59:26.164062500,586766.1640625
368.0859375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:05:34.250000000,587134.25
368.1328125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:11:42.382812500,587502.3828125
368.1484375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:17:50.531250000,587870.53125
368.1953125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:23:58.726562500,588238.7265625
368.2109375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:30:06.937500000,588606.9375
368.2578125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:36:15.195312500,588975.1953125
368.2734375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:42:23.468750000,589343.46875
368.3203125,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:48:31.789062500,589711.7890625
368.3359375,6144,55636,10256,55636,0,34816,55636,55636,0,0,2024-11-25 19:54:40.125000000,590080.125
368.3828125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:00:48.507812500,590448.5078125
368.3984375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:06:56.906250000,590816.90625
368.4453125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:13:05.351562500,591185.3515625
368.4609375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:19:13.812500000,591553.8125
368.5078125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:25:22.320312500,591922.3203125
368.5234375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:31:30.843750000,592290.84375
368.5703125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:37:39.414062500,592659.4140625
368.5859375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:43:48.000000000,593028.0
369.0078125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:49:57.007812500,593397.0078125
369.0234375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 20:56:06.031250000,593766.03125
369.0703125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:02:15.101562500,594135.1015625
369.0859375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:08:24.187500000,594504.1875
369.1328125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:14:33.320312500,594873.3203125
369.1484375,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:20:42.468750000,595242.46875
369.1953125,6152,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:26:51.664062500,595611.6640625
369.2109375,6144,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:33:00.875000000,595980.875
369.2578125,6144,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:39:10.132812500,596350.1328125
369.2734375,6144,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:45:19.406250000,596719.40625
369.3203125,6144,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:51:28.726562500,597088.7265625
369.3359375,6144,55636,10256,55636,0,34816,55636,55636,58186,12830,2024-11-25 21:57:38.062500000,597458.0625
369.3828125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:03:47.445312500,597827.4453125
369.3984375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:09:56.843750000,598196.84375
369.4453125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:16:06.289062500,598566.2890625
369.4609375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:22:15.750000000,598935.75
369.5078125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:28:25.257812500,599305.2578125
369.5234375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:34:34.781250000,599674.78125
369.5703125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:40:44.351562500,600044.3515625
369.5859375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:46:53.937500000,600413.9375
370.0078125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:53:03.945312500,600783.9453125
370.0234375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 22:59:13.968750000,601153.96875
370.0703125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:05:24.039062500,601524.0390625
370.0859375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:11:34.125000000,601894.125
370.1328125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:17:44.257812500,602264.2578125
370.1484375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:23:54.406250000,602634.40625
370.1953125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:30:04.601562500,603004.6015625
370.2109375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:36:14.812500000,603374.8125
370.2578125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:42:25.070312500,603745.0703125
370.2734375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:48:35.343750000,604115.34375
370.3203125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-25 23:54:45.664062500,604485.6640625
370.3359375,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-26 00:00:56.000000000,604856.0
370.3828125,6144,55636,10256,55636,0,34816,55636,55636,50042,12821,2024-11-26 00:07:06.382812500,605226.3828125
370.3984375,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:13:16.781250000,605596.78125
370.4453125,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:19:27.226562500,605967.2265625
370.4609375,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:25:37.687500000,606337.6875
370.5078125,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:31:48.195312500,606708.1953125
370.5234375,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:37:58.718750000,607078.71875
370.5703125,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:44:09.289062500,607449.2890625
370.5859375,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:50:19.875000000,607819.875
371.0078125,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 00:56:30.882812500,608190.8828125
371.0234375,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:02:41.906250000,608561.90625
371.0703125,6144,55636,10256,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:08:52.976562500,608932.9765625
371.0859375,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:15:04.062500000,609304.0625
371.1328125,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:21:15.195312500,609675.1953125
371.1484375,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:27:26.343750000,610046.34375
371.1953125,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:33:37.539062500,610417.5390625
371.2109375,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:39:48.750000000,610788.75
371.2578125,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:46:00.007812500,611160.0078125
371.2734375,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:52:11.281250000,611531.28125
371.3203125,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 01:58:22.601562500,611902.6015625
371.3359375,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 02:04:33.937500000,612273.9375
371.3828125,6144,55636,16400,55636,0,34816,55636,55636,32397,12825,2024-11-26 02:10:45.320312500,612645.3203125
371.3984375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:16:56.718750000,613016.71875
371.4453125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:23:08.164062500,613388.1640625
371.4609375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:29:19.625000000,613759.625
371.5078125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:35:31.132812500,614131.1328125
371.5234375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:41:42.656250000,614502.65625
371.5703125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:47:54.226562500,614874.2265625
371.5859375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 02:54:05.812500000,615245.8125
372.0078125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:00:17.820312500,615617.8203125
372.0234375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:06:29.843750000,615989.84375
372.0703125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:12:41.914062500,616361.9140625
372.0859375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:18:54.000000000,616734.0
372.1328125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:25:06.132812500,617106.1328125
372.1484375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:31:18.281250000,617478.28125
372.1953125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:37:30.476562500,617850.4765625
372.2109375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:43:42.687500000,618222.6875
372.2578125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:49:54.945312500,618594.9453125
372.2734375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 03:56:07.218750000,618967.21875
372.3203125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 04:02:19.539062500,619339.5390625
372.3359375,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 04:08:31.875000000,619711.875
372.3828125,6144,55636,16400,55636,0,34816,55636,55636,36146,12875,2024-11-26 04:14:44.257812500,620084.2578125
372.3984375,6144,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:20:56.656250000,620456.65625
372.4453125,6144,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:27:09.101562500,620829.1015625
372.4609375,6144,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:33:21.562500000,621201.5625
372.5078125,6144,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:39:34.070312500,621574.0703125
372.5234375,6144,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:45:46.593750000,621946.59375
372.5703125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:51:59.164062500,622319.1640625
372.5859375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 04:58:11.750000000,622691.75
373.0078125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:04:24.757812500,623064.7578125
373.0234375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:10:37.781250000,623437.78125
373.0703125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:16:50.851562500,623810.8515625
373.0859375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:23:03.937500000,624183.9375
373.1328125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:29:17.070312500,624557.0703125
373.1484375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:35:30.218750000,624930.21875
373.1953125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:41:43.414062500,625303.4140625
373.2109375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:47:56.625000000,625676.625
373.2578125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 05:54:09.882812500,626049.8828125
373.2734375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 06:00:23.156250000,626423.15625
373.3203125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 06:06:36.476562500,626796.4765625
373.3359375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 06:12:49.812500000,627169.8125
373.3828125,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 06:19:03.195312500,627543.1953125
373.3984375,6152,55636,16400,55636,0,34816,55636,55636,3562,12866,2024-11-26 06:25:16.593750000,627916.59375
373.4453125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 06:31:30.039062500,628290.0390625
373.4609375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 06:37:43.500000000,628663.5
373.5078125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 06:43:57.007812500,629037.0078125
373.5234375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 06:50:10.531250000,629410.53125
373.5703125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 06:56:24.101562500,629784.1015625
373.5859375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:02:37.687500000,630157.6875
374.0078125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:08:51.695312500,630531.6953125
374.0234375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:15:05.718750000,630905.71875
374.0703125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:21:19.789062500,631279.7890625
374.0859375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:27:33.875000000,631653.875
374.1328125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:33:48.007812500,632028.0078125
374.1484375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:40:02.156250000,632402.15625
374.1953125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:46:16.351562500,632776.3515625
374.2109375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:52:30.562500000,633150.5625
374.2578125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 07:58:44.820312500,633524.8203125
374.2734375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 08:04:59.093750000,633899.09375
374.3203125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 08:11:13.414062500,634273.4140625
374.3359375,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 08:17:27.750000000,634647.75
374.3828125,6152,55636,16400,55636,0,34816,55636,55636,51510,12858,2024-11-26 08:23:42.132812500,635022.1328125
374.3984375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 08:29:56.531250000,635396.53125
374.4453125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 08:36:10.976562500,635770.9765625
374.4609375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 08:42:25.437500000,636145.4375
374.5078125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 08:48:39.945312500,636519.9453125
374.5234375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 08:54:54.468750000,636894.46875
374.5703125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:01:09.039062500,637269.0390625
374.5859375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:07:23.625000000,637643.625
375.0078125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:13:38.632812500,638018.6328125
375.0234375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:19:53.656250000,638393.65625
375.0703125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:26:08.726562500,638768.7265625
375.0859375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:32:23.812500000,639143.8125
375.1328125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:38:38.945312500,639518.9453125
375.1484375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:44:54.093750000,639894.09375
375.1953125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:51:09.289062500,640269.2890625
375.2109375,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 09:57:24.500000000,640644.5
375.2578125,6152,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 10:03:39.757812500,641019.7578125
375.2734375,6144,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 10:09:55.031250000,641395.03125
375.3203125,6144,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 10:16:10.351562500,641770.3515625
375.3359375,6144,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 10:22:25.687500000,642145.6875
375.3828125,6144,55636,16400,55636,0,34816,55636,55636,22277,12853,2024-11-26 10:28:41.070312500,642521.0703125
375.3984375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 10:34:56.468750000,642896.46875
375.4453125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 10:41:11.914062500,643271.9140625
375.4609375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 10:47:27.375000000,643647.375
375.5078125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 10:53:42.882812500,644022.8828125
375.5234375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 10:59:58.406250000,644398.40625
375.5703125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:06:13.976562500,644773.9765625
375.5859375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:12:29.562500000,645149.5625
376.0078125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:18:45.570312500,645525.5703125
376.0234375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:25:01.593750000,645901.59375
376.0703125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:31:17.664062500,646277.6640625
376.0859375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:37:33.750000000,646653.75
376.1328125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:43:49.882812500,647029.8828125
376.1484375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:50:06.031250000,647406.03125
376.1953125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 11:56:22.226562500,647782.2265625
376.2109375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:02:38.437500000,648158.4375
376.2578125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:08:54.695312500,648534.6953125
376.2734375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:15:10.968750000,648910.96875
376.3203125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:21:27.289062500,649287.2890625
376.3359375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:27:43.625000000,649663.625
376.3828125,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:34:00.007812500,650040.0078125
376.3984375,6144,55636,16400,55636,0,34816,55636,55636,7852,12800,2024-11-26 12:40:16.406250000,650416.40625
376.4453125,6144,55636,16400,55636,0,34816,55636,55636,0,0,2024-11-26 12:46:32.851562500,650792.8515625
376.4609375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 12:52:49.312500000,651169.3125
376.5078125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 12:59:05.820312500,651545.8203125
376.5234375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:05:22.343750000,651922.34375
376.5703125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:11:38.914062500,652298.9140625
376.5859375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:17:55.500000000,652675.5
377.0078125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:24:12.507812500,653052.5078125
377.0234375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:30:29.531250000,653429.53125
377.0703125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:36:46.601562500,653806.6015625
377.0859375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:43:03.687500000,654183.6875
377.1328125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:49:20.820312500,654560.8203125
377.1484375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 13:55:37.968750000,654937.96875
377.1953125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:01:55.164062500,655315.1640625
377.2109375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:08:12.375000000,655692.375
377.2578125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:14:29.632812500,656069.6328125
377.2734375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:20:46.906250000,656446.90625
377.3203125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:27:04.226562500,656824.2265625
377.3359375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:33:21.562500000,657201.5625
377.3828125,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:39:38.945312500,657578.9453125
377.3984375,6144,55636,18448,55636,0,34816,55636,55636,0,0,2024-11-26 14:45:56.343750000,657956.34375
377.4453125,6144,55636,18448,55636,0,34816,55636,55636,50959,12802,2024-11-26 14:52:13.789062500,658333.7890625
377.4609375,6144,55636,18448,55636,0,34816,55636,55636,50959,12802,2024-11-26 14:58:31.250000000,658711.25
377.5078125,6144,55636,18448,55636,0,34816,55636,55636,50959,12802,2024-11-26 15:04:48.757812500,659088.7578125
